"adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
"False","{'id': 401562, 'name': 'Teenage Mutant Ninja Turtles (Remake) Collection', 'poster_path': '/i3DywIl37k83YXWreQGIcWNF7kL.jpg', 'backdrop_path': '/tfpOdV9gvqbGJEeLGSu5X1vOLKV.jpg'}","135000000","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","http://www.teenagemutantninjaturtlesmovie.com/","308531","tt3949660","en","Teenage Mutant Ninja Turtles: Out of the Shadows","After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.","13.047776","/5BCpxPLyp4wGcTribpZ6WtNkVJ5.jpg","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': '5150 Action', 'id': 47354}, {'name': 'Gama Entertainment Partners', 'id': 77208}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]","2016-06-01","245623848","112.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Raise some shell.","Teenage Mutant Ninja Turtles: Out of the Shadows","False","5.8","984"
"False","","0","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","","318121","tt2452386","en","The Fundamentals of Caring","Having suffered a tragedy, Ben becomes a caregiver to earn money. His first client, Trevor, is a hilarious 18-year-old with muscular dystrophy. One paralyzed emotionally, one paralyzed physically, Ben and Trevor hit the road on a trip into the western states. The folks they collect along the way will help them test their skills for surviving outside their calculated existence. Together, they come to understand the importance of hope and the necessity of true friendship.","6.138199","/jeustb4cm3S3jfULDhMyXW2YCIt.jpg","[{'name': 'Levantine Entertainment', 'id': 11518}]","[]","2016-06-16","0","93.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Caring is a funny thing.","The Fundamentals of Caring","False","7.4","560"
"False","{'id': 313086, 'name': 'The Conjuring Collection', 'poster_path': '/z5VKhNSQKQyxm0co68HAkCqHnmX.jpg', 'backdrop_path': '/opwZzjx69QvbSX1zbC0sc4J4KBX.jpg'}","40000000","[{'id': 27, 'name': 'Horror'}]","http://www.warnerbros.com/conjuring-2","259693","tt3065204","en","The Conjuring 2","Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.","14.767317","/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Evergreen Media Group', 'id': 31375}, {'name': 'warner bross Turkey', 'id': 47502}, {'name': 'Soho VFX', 'id': 54392}, {'name': 'Atomic Monster', 'id': 76907}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-05-13","320170008","134.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The next true story from the case files of Ed and Lorraine Warren","The Conjuring 2","False","7.0","2018"
"False","{'id': 2980, 'name': 'Ghostbusters Collection', 'poster_path': '/zsSnQq4lGocDkqsrdVUTNNjZz7R.jpg', 'backdrop_path': '/g54JU2Bn4EFezsawnI7ccpAzPC7.jpg'}","144000000","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","http://www.ghostbusters.com/","43074","tt1289401","en","Ghostbusters","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.","17.162744","/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Feigco Entertainment', 'id': 61791}, {'name': 'Pascal Pictures', 'id': 84041}, {'name': 'Ghostcorps', 'id': 84042}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-14","229147509","116.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Who You Gonna Call?","Ghostbusters","False","5.3","2203"
"False","","50000000","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","http://www.centralintelligencemovie.com/","302699","tt1489889","en","Central Intelligence","After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.","11.374041","/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Bluegrass Films', 'id': 13778}, {'name': 'Principato-Young Entertainment', 'id': 37845}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-06-15","216972543","107.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Saving the world takes a little Hart and a big Johnson","Central Intelligence","False","6.2","1699"
"False","{'id': 31562, 'name': 'The Bourne Collection', 'poster_path': '/lTfOZ25PhQkmGb5NHmaFnwB7b13.jpg', 'backdrop_path': '/vA5xMglyZv7yzDTj1qUTU4OvelV.jpg'}","120000000","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","http://www.jasonbournemovie.com","324668","tt4196776","en","Jason Bourne","The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.","19.133256","/lFSSLTlFozwpaGlO31OoUeirBgQ.jpg","[{'name': 'The Kennedy/Marshall Company', 'id': 862}, {'name': 'Captivate Entertainment', 'id': 25716}, {'name': 'Pearl Street Films', 'id': 29313}, {'name': 'Double Negative', 'id': 31922}, {'name': 'Perfect World (Beijing) Pictures Co.', 'id': 83871}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CN', 'name': 'China'}]","2016-07-27","415484914","123.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","You know his name","Jason Bourne","False","5.9","2386"
"False","","180000000","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","http://legendoftarzan.com","258489","tt0918940","en","The Legend of Tarzan","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","45.38298","/6FxOPJ9Ysilpq0IgkrMJ7PubFhq.jpg","[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}, {'name': 'Beagle Pug Films', 'id': 46339}, {'name': 'Riche Productions', 'id': 86565}, {'name': 'Village Roadshow Films North America', 'id': 86566}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-06-29","356743061","109.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Human. Nature.","The Legend of Tarzan","False","5.5","2488"
"False","{'id': 256322, 'name': 'The Purge Collection', 'poster_path': '/nP3c8mTSxlis4vfg0UjlkK8LRG9.jpg', 'backdrop_path': '/quFWGOA4I5KCTsyDbvLh6PHNZwv.jpg'}","10000000","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","http://www.purgeelectionyear.com","316727","tt4094724","en","The Purge: Election Year","Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.","13.1789","/bjOJFjUffRZQpNQ9g3yvc9F6LBM.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-06-29","118587880","105.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Keep America great","The Purge: Election Year","False","6.1","1356"
"False","","33000000","[{'id': 35, 'name': 'Comedy'}]","http://www.foxmovies.com/movies/mike-and-dave-need-wedding-dates","316023","tt2823054","en","Mike and Dave Need Wedding Dates","Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.","12.237571","/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-07","77068246","98.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","They needed hot dates. They got hot messes.","Mike and Dave Need Wedding Dates","False","5.9","901"
"False","{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}","105000000","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","http://www.iceagemovies.com/films/ice-age-collision-course","278154","tt3416828","en","Ice Age: Collision Course","Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.","20.151037","/gRi7lTBBiRBhn9aJID5MdldcJEJ.jpg","[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-06-23","408579038","100.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","One small step. One giant mess.","Ice Age: Collision Course","False","5.6","1170"
"False","","4900000","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","http://www.lightsoutmovie.com/","345911","tt4786282","en","Lights Out","When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.","11.494907","/sXqrTXcBf9TdIv5rfgeFNu9Iwu7.jpg","[{'name': 'New Line Productions', 'id': 8781}, {'name': 'Matter Productions', 'id': 13554}, {'name': 'Atomic Monster', 'id': 76907}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-21","148868835","81.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","","Lights Out","False","6.3","1174"
"False","","65000000","[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","http://movies.disney.com/petes-dragon-2016","294272","tt2788732","en","Pete's Dragon","Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.","12.189941","/t197z6QAwIYbDU3paUlBIGWSv6l.jpg","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-08-10","143695338","102.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Some secrets are too big to keep.","Pete's Dragon","False","6.2","697"
"False","","0","[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]","http://www.pixar.com/short_films/Theatrical-Shorts/Piper","399106","tt5613056","en","Piper","A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.","11.243161","/jLRllZsubY8UWpeMyDLVXdRyEWi.jpg","[{'name': 'Pixar Animation Studios', 'id': 3}, {'name': 'Disney', 'id': 6421}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-06-16","0","6.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","","Piper","False","8.2","487"
"False","","19000000","[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]","http://www.playnerve.com/","328387","tt3531824","en","Nerve","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.","14.9837","/uM1dNEmcAeyDGjMcFLlkKOyBgft.jpg","[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Allison Shearmur Productions', 'id': 47706}, {'name': 'Keep Your Head', 'id': 79963}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-27","85241496","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Are you a watcher or a player?","Nerve","False","7.1","2262"
"False","","60000000","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","http://www.sully-movie.com/#home","363676","tt3263904","en","Sully","On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the frigid waters of the Hudson River, saving the lives of all 155 aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.","18.275689","/h6O5OE3ueRVdCc7V7cwTiQocI7D.jpg","[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'Flashlight Films', 'id': 65359}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-07","238470033","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The Untold Story Behind the Miracle on the Hudson.","Sully","False","7.0","2106"
"False","","25000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","http://www.theinfiltrator.com/","325789","tt1355631","en","The Infiltrator","A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.","11.504398","/xcyj3UUtW7banYo1iQiT4wqSPjY.jpg","[{'name': 'Good Films', 'id': 68620}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","2016-07-13","15436808","127.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]","Released","The true story of one man against the biggest drug cartel in history.","The Infiltrator","False","6.6","592"
"False","","40000000","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","http://www.wardogsthemovie.com/","308266","tt2005151","en","War Dogs","Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.","16.453573","/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg","[{'name': 'The Mark Gordon Company', 'id': 1557}, {'name': 'Green Hat Films', 'id': 3527}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Joint Effort', 'id': 83036}]","[{'iso_3166_1': 'KH', 'name': 'Cambodia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-08-17","86234523","114.0","[{'iso_639_1': 'sq', 'name': 'shqip'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]","Released","An American dream","War Dogs","False","6.8","1392"
"False","","3500000","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","http://www.dccomics.com/movies","382322","tt4853102","en","Batman: The Killing Joke","As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness. Based on the graphic novel by Alan Moore and Brian Bolland.","6.488277","/zm0ODjtfJfJW0W269LqsQl5OhJ8.jpg","[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-21","3775000","72.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The madness begins.","Batman: The Killing Joke","False","6.2","485"
"False","","20000000","[{'id': 35, 'name': 'Comedy'}]","http://stxmovies.com/badmoms/","376659","tt4651520","en","Bad Moms","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.","9.362056","/8sH6LX06JijKQehWo0iSJtbp446.jpg","[{'name': 'STX Entertainment', 'id': 47729}, {'name': 'Huayi Brothers Pictures', 'id': 78996}, {'name': 'BillBlock Media', 'id': 90185}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-07-28","183936074","100.0","[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","Party like a mother.","Bad Moms","False","6.3","1287"
"False","","12000000","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]","http://hellorhighwater.movie/","338766","tt2582782","en","Hell or High Water","A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.","12.565896","/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg","[{'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'Film 44', 'id': 20153}, {'name': 'OddLot Entertainment', 'id': 36209}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-08-12","37589296","102.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Blood always follows money.","Hell or High Water","False","7.2","1304"
"False","","9900000","[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","http://www.dontbreathe-movie.com/site/","300669","tt4160708","en","Don't Breathe","A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.","25.869883","/lw0IqOSMsQcy1QnVIEIDppLmNwk.jpg","[{'name': 'Ghost House Pictures', 'id': 768}, {'name': 'Sony Pictures Releasing', 'id': 3045}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Stage 6 Films', 'id': 11341}, {'name': 'Good Universe', 'id': 17393}, {'name': 'Blind Man Productions', 'id': 86128}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-08-25","157100845","88.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'uk', 'name': 'Український'}]","Released","This house looked like an easy target, until they found out what was inside.","Don't Breathe","False","6.7","1830"
"False","","9000000","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","http://stxmovies.com/theedgeofseventeen/","376660","tt1878870","en","The Edge of Seventeen","Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.","9.51953","/gxK80WUwkQePpXpzRdpob0i7DD5.jpg","[{'name': 'Gracie Films', 'id': 18}, {'name': 'STX Entertainment', 'id': 47729}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-11-18","18803648","104.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","You're only young once... is it over yet?","The Edge of Seventeen","False","7.3","952"
"False","","9804690","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","","337674","tt3716530","fr","Elle","When Michelle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.","8.226065","/mJut6zysg2tQftY3Qoj21bk2Eqo.jpg","[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Canal+', 'id': 5358}, {'name': 'SBS Productions', 'id': 8997}, {'name': 'Orange Cinéma Séries', 'id': 11620}, {'name': 'France Télévisions', 'id': 11795}, {'name': 'Casa Kafka Pictures', 'id': 11924}, {'name': 'Entre Chien et Loup', 'id': 15472}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'Twenty Twenty Vision Filmproduktion GmbH', 'id': 32545}, {'name': 'Casa Kafka Pictures Movie Tax Shelter Empowered by Belfius', 'id': 88099}, {'name': 'Proximus', 'id': 92187}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]","2016-05-25","2341534","130.0","[{'iso_639_1': 'fr', 'name': 'Français'}]","Released","Thrilling, exhilarating and original!","Elle","False","6.6","498"
"False","","8820000","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","http://www.wellgousa.com/theatrical/train-to-busan","396535","tt5700672","ko","부산행","Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…","22.685169","/qWOkfCgioLEf3Km9OWva93RYWAc.jpg","[{'name': 'NEW', 'id': 20064}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]","2016-07-20","2129768","118.0","[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]","Released","Life-or-death survival begins","Train to Busan","False","7.7","984"
"False","","90000000","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]","http://www.sonypictures.com/movies/themagnificentseven/","333484","tt2404435","en","The Magnificent Seven","Seven gun men in the old west gradually come together to help a poor village against savage thieves.","13.809622","/z6BP8yLwck8mN9dtdYKkZ4XGa3D.jpg","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Pin High Productions', 'id': 79566}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-14","162360636","132.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Justice has a number.","The Magnificent Seven","False","5.9","2358"
"False","","4000000","[{'id': 18, 'name': 'Drama'}]","http://www.moonlight-movie.com","376867","tt4975722","en","Moonlight","The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.","14.171675","/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg","[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Upload Films', 'id': 6724}, {'name': 'A24', 'id': 41077}, {'name': 'Pastel', 'id': 54950}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-10-21","65046687","111.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","This is the story of a lifetime","Moonlight","False","7.3","1831"
"False","","25000000","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","","213681","tt2461150","en","Masterminds","A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.","9.434588","/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg","[{'name': 'Broadway Video', 'id': 1756}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Surefire Entertainment Capital', 'id': 34594}, {'name': 'Michaels-Goldwyn', 'id': 58553}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'PR', 'name': 'Puerto Rico'}]","2016-09-29","29200000","94.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]","Released","What Would You Do With $17 Million?","Masterminds","False","5.6","600"
"False","","60000000","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","http://kubothemovie.com","313297","tt4302938","en","Kubo and the Two Strings","Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.","12.321832","/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg","[{'name': 'Laika Entertainment', 'id': 11537}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-08-18","69929545","102.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","The quest begins","Kubo and the Two Strings","False","7.7","982"
"False","{'id': 8936, 'name': 'Bridget Jones Collection', 'poster_path': '/fB3BE3TL85Wh7dxNJf226IYQCp.jpg', 'backdrop_path': '/jiS4x140miaEH524CAFTvuxrcZ1.jpg'}","35000000","[{'id': 35, 'name': 'Comedy'}]","","95610","tt1473832","en","Bridget Jones's Baby","Breaking up with Mark Darcy leaves Bridget Jones over 40 and single again. Feeling that she has everything under control, Jones decides to focus on her career as a top news producer. Suddenly, her love life comes back from the dead when she meets a dashing and handsome American named Jack. Things couldn't be better, until Bridget discovers that she is pregnant. Now, the befuddled mom-to-be must figure out if the proud papa is Mark or Jack.","10.754139","/j8di6S3mUuFe5Yz8etRG8yG5EeE.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Perfect World Pictures', 'id': 10338}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","2016-09-14","211952420","123.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Old flame. New fling. Big problem.","Bridget Jones's Baby","False","6.3","972"
